A1,A2a,A2a1,A3_1,A3_2,A3_3,A3_4,A3_5,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A5a,A6,A61,B1,B1a,B2,B2a,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B4,B4a,B5,B5a,B6,B6a,B7,B7a,B8,B8a,B9,B10,B102,B103,B104,B105,B11,B111,B112_1,B112_2,B112_3,B112_4,B112_5,B112_6,B112_7,B112_8,B112_9,B112_10,B112_11,B112_12,B112_13,B112_14,B112_15,C1,C1a,C1b,C1c,C1d,C2,C2a,C3,C4_1,C4_2,C4_3,C4_4,C4_5,C4_6,C5,C61,C61a,C62,C62a,C63,C63a,C64,C64a,C7,C8,C8a,E1,E2,E2Y,E2M,E3,E4,E5,E7,E8a,E8b,code,YY,CC,CITY,ENERGY_CODE,TY,WI
1,,,1,,,,,1,,,,,,,,,2,,1,,4,,3,,,,,1,1,1,1,1,,,,4,,3,,,,4,,3,,2,2,,,1,2,2,,1,,,,,,,,,,,,,,,2,76.9,3,3000,200,9,,4,1,,,,,,1,1,,1,,1,,1,,5,6,,1,7,,,1,13,1,1,1,2,110107,2011,1987,1,1,1,70
1,1,1,1,,,,,1,1,1,,,1,,,,2,,1,,8,,5,,,,,,1,1,1,1,1,1,,4,,2,,2,,3,,2,,5,2,,2,1,,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,2,50,3,3000,200,2,,3,1,1,1,1,1,,3,1,,1,,1,,1,,2,5,,1,9,,,5,12,1,1,2,1,110108,2010,1598,1,1,1,70
1,,,1,,,,,,1,,,,,,,,2,,1,,3,,3,,,,,,1,1,,1,1,,1,5,,3,,3,,3,,3,,2,2,,2,5,2,2,1,1,,,,,,,,,,,,,,,2,80,3,3000,200,4,,2,,,1,,,,3,1,,1,,1,,1,,4,9,,1,7,,,2,11,1,1,1,2,110110,2007,1998,1,1,1,70
1,,,1,,,,,1,1,,,,,,,,2,,2,2,3,,,,,,1,1,,,,,1,1,,3,,6,,4,,4,,4,,3,2,,2,,2,2,,1,,,,1,,,,,,,,,,,,,,3000,200,4,,5,1,,,,,,1,1,,1,,2,540,1,,6,7,,1,10,43,11,3,13,2,1,1,2,110111,2005,1794,1,1,1,70
1,,,1,,,,,1,1,1,,1,,,,,2,,1,,5,,3,,,1,1,1,1,1,,,,,,4,,6,,6,,4,,4,,2,1,1,,,,2,1,1,,,,,,,,,,,,,,,2,78,3,3000,200,7,,4,1,,,,,,1,1,,1,,1,,2,2500,2,6,,1,9,,,3,10,1,1,2,1,110112,2014,1987,1,1,1,70
1,,,1,,,,,1,,1,,1,,,,,2,,1,,1,,6,,,,,1,1,1,1,,,,,3,,7,,3,,5,,3,,2,1,2,,,,2,,1,,1,,1,,,,,,,,,,,1,55,,3000,200,4,,5,1,,,,,,1,1,,1,,2,1400,1,,2,6,,1,10,41,10,2,11,1,1,2,1,110113,2011,1598,1,1,1,70
1,4,,1,,1,,,1,,,,1,,,,,2,,1,,3,,,,,,,,,,,,,,,,,,,,,,,4,,3,1,1,,,,2,2,1,,,,,,,,,,,,,,1,2,60,3,3000,200,5,,5,1,1,,,,,2,1,,1,,1,,2,3000,6,8,,1,9,,,2,,1,1,2,1,110114,2010,1798,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,2,,4,,,,,1,,,,,,,,3,,2,,5,,3,,2,,2,2,,2,1,2,2,1,1,,,,,,,,,,,,,,,1,82,,3000,200,4,,3,1,,,,,,1,1,,1,,1,,1,,5,3,,,10,43,10,1,10,1,1,1,2,110115,2014,1998,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,3,,4,,,,,1,1,1,1,,,,,3,,6,,4,,4,,4,,3,1,2,,,,2,1,1,,,,,,,,,,,,,,,1,71,,3000,200,5,,5,1,1,,1,,,5,1,,1,,1,,1,,5,6,,1,10,42,9,2,13,1,1,2,1,110116,2011,1987,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,3,,2,,,,,,,,,1,1,1,1,5,,1,,3,,5,,3,,2,1,1,,,,2,1,1,1,,,,,,,1,,,,,,,2,62.9,3,3000,200,6,,5,1,,1,,,,3,1,,1,,1,,2,3200,5,10,,1,10,39,12,3,13,1,1,1,2,110117,2006,1999,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,6,,2,,,,,1,1,1,,1,1,,,6,,5,,5,,5,,4,,4,1,1,,,,1,,,,,,,,,,,,,,,,,2,83,3,3000,200,9,,4,1,,,,,,1,1,,1,,1,,2,5000,5,11,,1,9,,,3,11,3,1,1,2,110118,2013,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,5,,1,,,,,1,1,,,,1,1,1,5,,3,,3,,5,,4,,3,2,,2,1,2,2,2,1,1,1,,,,,,1,,,,,,,1,75,,3000,200,5,,5,1,,,,,,2,1,,1,,1,,1,,6,11,,1,9,,,3,13,1,1,1,2,110120,2015,1987,1,1,1,70
2,,,1,,,,,1,1,,,,1,,,,2,,2,3,2,,5,,,,,,,,,1,1,1,1,4,,2,,2,,5,,4,,3,2,,1,2,2,2,1,1,1,,,,,,,,,,,,,,1,26.5,,3000,200,4,,2,1,,,,,,1,1,,1,,1,,1,,2,7,,1,7,,,3,13,1,1,1,2,110121,2007,1794,1,1,1,70
1,,,1,1,,,,1,1,,,1,,,1,,2,,1,,4,,2,,,,,1,1,1,1,1,1,1,,6,,9,,5,,6,,7,,3,1,,,,,2,1,1,,,,,,,,1,,,,,,,1,75,,3000,200,6,,3,1,,,,,,3,1,,1,,1,,2,1670,5,10,,1,9,,,2,12,4,1,2,1,110122,2013,1987,1,1,1,70
1,4,,1,,,,,1,,,,,,,,,2,,1,,2,,4,,,,,1,1,,,1,,,,3,,4,,,,,,2,,3,2,,,,2,2,,1,,,,,,,,,,,,,,,1,50,,3000,200,3,,3,1,,,,,,2,1,,1,,1,,1,,1,2,,1,10,41,12,2,13,3,1,2,1,110123,2006,1794,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,2,5,,4,,,,,1,1,,1,1,,,,4,,5,,4,,5,,6,,1,2,,2,3,2,2,2,1,,,,,,,,,,,,,,,1,65,,3000,200,5,,6,1,,,,,,1,1,,1,,1,,1,,6,9,,1,8,,,3,13,1,1,2,1,110125,2009,1987,1,5,1,70
2,,,1,1,,,,1,,,,,,,,,2,,1,,1,,6,30,,,,1,,,,1,,,,1,,3,,,,,,,,3,2,,1,1,,2,,1,,,,,,,,,,,,,,,1,79,,3000,200,1,,4,1,,,,,,1,1,,1,,1,,1,,3,1,,1,7,,,2,10,4,1,1,2,110126,2005,1998,1,1,1,70
1,4,,1,,,,,1,,,,,1,,,,2,,1,,8,,6,,,,,1,1,1,1,1,,,,3,,5,,4,,3,,2,,2,2,,,,,2,1,,,,,,,,,1,,,,,,,2,80,2,3000,200,1,,2,1,,1,,,,1,1,,1,,1,,1,,3,4,,1,10,42,1,1,13,1,1,1,2,110127,2006,1998,1,1,1,70
1,,,1,,,,,1,1,1,,1,,,,,2,,1,,3,,3,,,,1,1,1,1,1,1,,,,5,,8,,5,,4,,4,,2,1,2,,,,2,1,1,1,,,,,,,,,,,,,,2,68,3,3000,200,5,,3,1,,,,,,1,1,,1,,1,,1,,3,8,,1,9,,,4,12,3,1,1,2,110128,2011,1987,1,1,1,70
1,,,1,,1,,,1,,,,,,,,,2,,1,,2,,4,,,,,1,1,,1,1,1,,,4,,5,,5,,4,,7,,2,2,,2,3,1,2,1,1,1,,1,1,,,,1,,,,,,,2,50,3,3000,200,6,,3,1,,,,,,1,1,,1,,1,,1,,5,7,,1,8,,,3,12,3,1,1,2,110134,2002,1998,1,1,1,70
2,,,1,,,,,1,,,,,,,,,2,,2,5,3,,5,,,,,,,,,,1,1,,2,,3,,5,,1,,1,,1,2,,2,1,,2,1,1,1,,,,,,,,,,,,,,1,10,,3000,200,3,,3,1,,,,,,1,1,,1,,1,,1,,7,2,,1,8,,,3,12,3,1,1,2,110135,2002,1995,1,5,1,70
2,,,1,,,,,1,,,,,,,,,2,,1,,3,,5,,,,,,,,,,1,1,1,2,,2,,2,,4,,3,,2,2,,,,,2,1,1,,,,,,,,,,,,,,,1,50,,3000,200,3,,2,1,,,,,,2,1,,1,,1,,1,,6,4,,1,7,,,3,12,2,1,2,1,110136,2005,1998,1,1,1,70
1,,,1,,,,,1,,1,,1,,,,,2,,1,,3,,3,,,,,1,1,,1,1,1,,,5,,2,,2,,4,,5,,3,1,,,,,2,1,,,,,,,,,1,,,,,,1,2,55,3,3000,200,4,,5,1,1,1,1,,,5,1,,1,,1,,2,1850,3,9,,1,8,,,2,6,3,1,1,2,110138,2012,1598,1,1,1,70
1,,,1,,1,,,1,1,,,,,,,,2,,2,4,3,,4,,,,,1,1,1,,1,1,,,5,,5,,3,,5,,3,,3,2,,2,,2,2,1,,,,1,,,,,,,,,,,,,,,3000,200,4,,6,1,,,,,,1,1,,1,,1,,1,,6,8,,1,9,,,3,13,,1,1,2,110139,2005,1998,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,4,,3,,,,,1,1,,1,1,1,,,4,,2,,,,3,,,,3,2,,1,,,2,,1,1,,,,,,,,,,,,,,1,50,,3000,200,5,,5,,,1,,,,1,1,,1,,1,,1,,5,6,,1,7,,,2,11,,1,1,2,110141,2009,1794,1,1,1,70
1,,,1,,,,,1,1,,,,1,,,,2,,1,,4,,3,,1,,,,,,,1,1,1,1,5,,8,,5,,3,,3,,2,2,,1,4,2,2,1,1,,1,,,,,,,,,,,1,,1,78,,3000,200,5,,4,1,,,,,,1,1,,1,,1,,1,,2,9,,1,6,,,2,8,3,1,2,1,110142,2013,1987,1,1,1,70
1,,,1,1,,,,1,1,,,,,,,,2,,1,,6,,4,,,,,,1,1,1,1,1,1,,6,,5,,4,,5,,7,,2,2,,2,1,2,2,1,1,,,,,,,,,,,,,,,1,80,,3000,200,6,,5,1,,1,,,,5,1,,1,,1,,1,,5,10,,1,8,,,4,7,1,1,2,1,110143,2014,1987,1,1,1,70
1,,,1,,,,,1,1,1,,,,,,,2,,1,,4,,4,,,,,1,1,1,1,1,,,,4,,5,,4,,5,,4,,3,2,,2,1,2,2,1,1,,,,,,,1,,,,,,,,2,55,3,3000,200,4,,3,1,,,,,,1,1,,1,,1,,1,,2,8,,1,8,,,4,10,1,1,1,2,110146,2012,1598,1,1,1,70
1,1,1,1,,,,,1,,,,1,1,,,,2,,1,,2,,3,,,,,,,1,,,,,,6,,7,,4,,4,,6,,3,1,,,,,2,1,1,,,,,,,,,,,,,,,2,80,3,3000,200,6,,3,1,,,1,,,7,1,,1,,1,,2,2400,7,12,,1,7,,,2,13,1,1,2,1,110149,2014,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,3,,5,,,,,1,1,,,,,,,2,,3,,3,,3,,3,,3,2,,2,1,2,2,1,1,,,,,,,,,,,,,,,2,70,3,3000,200,4,,2,1,,,,,,1,1,,1,,1,,1,,2,7,,1,10,40,9,1,10,1,1,1,2,110150,2015,1798,1,1,1,70
2,,,1,,,,,1,,,,1,,,,,2,,1,,3,,5,,,,,,,,,,1,1,1,2,,3,,3,,3,,2,,2,1,1,,,,1,,,,,,,,,,,,,,,,,1,85,,3000,200,4,,3,1,1,,,,,1,1,,1,,1,,2,2000,,,,1,8,,,3,13,2,1,2,1,110153,2011,1999,1,1,1,70
1,,,1,1,,,,1,1,1,,1,,,,,2,,1,,3,,2,,,,1,1,1,,1,,,,,4,,5,,4,,4,,6,,2,1,1,,,,2,1,,,,,,,,,1,,,,,,1,2,79,1,3000,200,3,,5,1,,1,,,,5,1,,1,,1,,2,3500,3,10,,1,8,,,4,12,1,1,1,2,110154,2013,1987,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,2,4,2,,2,,,1,1,1,1,1,1,1,,,,5,,1,,2,,4,,8,,3,1,1,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,65,3,3000,200,4,,4,1,,,,,,2,1,,1,,1,,2,3000,2,5,,1,10,41,11,1,12,1,1,1,2,110156,2015,1798,1,1,1,70
1,,,1,,,,,1,,1,,1,,,,,2,,1,,3,,4,,1,1,,,,,,,,,1,4,,3,,2,,3,,2,,3,1,,,,,2,,1,1,,,,,,,1,,,,,,,2,65,2,3000,200,5,,4,1,1,,,,,2,1,,1,,1,,2,3000,6,6,,1,8,,,3,6,1,1,2,1,110159,2012,1797,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,6,2,,4,,,,,1,,,,,,,,3,,4,,4,,7,,5,,2,2,,2,3,2,2,1,1,,,,,,,,,,,,,,,2,,3,3000,200,4,,1,,,1,,,,1,1,,1,,1,,1,,2,6,,1,10,42,9,1,12,1,1,1,2,110160,2008,1998,1,1,1,70
2,,,1,,,,,1,,,,,,,,,2,,1,,2,,5,,,,,1,,,,1,,,,2,,2,,2,,4,,2,,3,2,,2,,,2,1,,,,,,,,,1,,,,,,,1,56,,3000,200,6,,2,1,,1,,,,1,1,,1,,1,,1,,6,7,,1,8,,,3,8,1,1,1,2,110161,2009,1497,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,6,2,,2,,,,,1,1,1,,,,,,3,,2,,2,,4,,3,,2,2,,2,1,2,2,1,,,,,,,,,,,,,,,1,1,16,,3000,200,5,,6,1,,,,,,1,1,,1,,1,,1,,5,5,,1,8,,,2,13,1,1,1,2,110162,2002,1998,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,2,,,,,,,,,,1,1,1,,,2,,,,,,,,,,2,2,,2,1,2,2,1,1,1,1,,1,,,,,,,,,,,1,60,,3000,200,2,,2,1,1,,,,,2,1,,1,,1,,1,,6,6,,1,10,44,10,3,13,1,1,2,1,110164,2012,1798,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,2,2,,4,,,,,1,1,,,,,,,2,,5,,2,,4,,3,,2,2,,2,4,,2,1,1,,,,,,,,,,,,,,,1,40,,3000,200,3,,1,1,,,,,,1,1,,1,,1,,1,,1,6,,1,9,,,3,13,1,1,1,2,110165,2000,1998,1,1,1,70
2,,,1,,,,,1,,,,,,,,,2,,1,,3,,5,,,,,,,,,,,,,1,,1,,1,,4,,7,,,2,,2,,2,2,1,1,,,,,,,,,,,,,,,2,50,,3000,200,3,,1,,,1,,,,4,1,,1,,1,,1,,1,1,,1,9,,,3,13,1,1,1,,110166,2003,1998,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,3,,4,,,,,,,,,1,1,,,2,,3,,1,,2,,2,,1,2,,2,1,3,2,1,1,,1,,,,,,,,,,,,,2,60,2,3000,200,4,,3,1,,,,,,1,1,,1,,1,,1,,6,7,,1,10,43,10,2,11,4,1,1,2,110167,2009,1794,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,2,4,,1,,,,1,,,,,1,,,,6,,3,,,,,,,,,2,,2,4,2,2,2,1,,,,,,,,,,,,,,,1,60,,3000,200,6,,3,1,,,,,,1,1,,1,,1,,1,,5,10,,,10,39,11,,13,4,1,2,1,110168,2011,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,2,,2,,,,,,,,,1,1,1,,3,,3,,2,,3,,2,,2,2,,2,1,2,2,1,,,,,,,,,1,,,,,,,2,74,4,3000,200,3,,6,1,,1,,,,5,1,,1,,1,,1,,5,5,,1,10,42,1,1,13,1,1,2,1,110169,2006,1998,1,1,1,70
1,,,1,,,,,1,1,,,,,,,,2,,1,,4,,4,,,,,1,,,,,,1,,5,,4,,2,,5,,6,,2,2,,2,1,2,2,1,1,,,,,,,,,,,,,,,2,76,3,3000,200,5,,4,1,,,,,,1,1,,1,,1,,1,,4,7,,1,8,,,2,11,3,1,2,1,110170,2014,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,3,2,,4,,,,,1,1,,1,,,,,3,,3,,,,,,,,,2,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,3000,200,,,,,,,,,,,1,,1,,1,,1,,6,3,,,10,,,1,13,1,1,1,2,110171,2006,1998,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,2,,5,,,,,,,,,,1,1,1,3,,4,,4,,3,,2,,2,2,,1,6,2,2,1,1,1,1,,,,,,,,,1,,1,,2,83,3,3000,200,5,,3,1,,,,,,7,1,,1,,1,,1,,5,3,,1,6,,,4,8,1,1,2,1,110172,2013,1987,1,1,1,70
1,,,1,,,,,1,,1,,,,,,,2,,2,2,3,,2,,,,,,,,1,1,,1,,4,,1,,,,,,,,,2,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,3000,200,,,,,,,,,,,1,,1,,1,,1,,5,6,,1,8,,,2,8,1,1,1,2,110173,2004,1597,1,5,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,3,,5,,,,,1,,,,,,,,4,,3,,,,,,,,,2,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,50,,3000,200,,,,,,,,,,,1,,1,,1,,1,,1,6,,1,6,,,2,11,1,1,1,2,110174,2011,1987,1,1,1,70
1,,,1,,,,,1,1,1,,,,,,,2,,2,2,4,,3,,,,1,1,1,1,1,1,1,1,,6,,8,,5,,5,,3,,2,2,,1,2,2,1,,,,,,,,,,,,,,,,,2,45,3,3000,200,6,,6,1,,,,,,2,1,,1,,1,,1,,3,5,,1,6,,,2,9,4,1,3,1,110175,2012,1987,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,2,3,4,,1,,,,,,,,1,1,,1,1,5,,3,,5,150,6,,4,,3,1,1,,,,2,1,,,,,,,,,,,,,,,1,1,37,,3000,200,5,,4,1,,,,,,1,1,,1,,1,,2,1600,2,10,,1,10,40,1,3,11,3,1,1,2,110176,2008,2362,1,5,1,70
1,,,1,,,,,1,,1,,,,,,,2,,1,,3,,4,,,,,,,,1,1,1,1,1,5,,2,,3,,4,,5,,3,2,,,3,2,2,1,1,,,,,,,,1,,,,,,,2,50,3,3000,200,6,,4,1,,,,,,1,1,,1,,2,1800,1,,5,8,,1,9,,,2,11,4,1,2,1,110177,2014,1798,1,1,1,70
1,,,1,,,,,1,,1,,,,,,,2,,1,,5,,6,12,,,1,,1,1,,,,,,3,,3,,2,,3,,2,,2,2,,2,2,1,2,1,1,,,,,,,,,,,,,,,1,54,,3000,200,4,,,1,,,,,,1,1,,1,,1,,1,,5,3,,2,9,,,3,8,1,1,1,2,110178,2007,1794,1,1,1,70
1,,,1,,1,,,1,1,1,,,1,,,,2,,1,,3,,2,,,,,1,,,,1,1,,,5,,6,,3,,5,,6,,2,2,,2,5,,2,1,,1,,,1,,,,,,,,1,1,,1,82,,3000,200,4,,5,1,,,,,,1,1,,1,,1,,1,,6,11,,1,9,,,3,12,4,1,2,1,110179,2014,1987,1,1,1,70
1,,,1,,,,,1,1,1,,1,,,1,,2,,1,,4,,4,,,,,1,1,,,1,1,,,4,,7,,2,,6,,9,,2,1,1,,,,2,1,1,,,1,1,1,,,1,,,,,,,2,82,3,3000,200,5,,6,1,,,,,,1,1,,1,,1,,2,3200,4,13,,1,9,,,3,13,3,1,2,1,110180,2014,1987,1,1,1,70
1,,,1,,,,,1,,,,,1,,,,2,,1,,2,,3,,,,,1,,,,,1,1,1,3,,5,,1,,3,,3,,3,2,,,,2,2,1,1,,,,,,,,,,,,,,,2,55,3,3000,200,5,,2,1,1,,,,,3,1,,1,,1,,1,,7,10,,1,6,,,3,9,1,1,1,2,110181,2010,1584,1,1,1,70
1,,,1,,,,,1,1,,,,1,,,,2,,1,,7,,2,,,,1,1,1,1,1,1,1,,,6,,5,,8,,6,,7,,3,2,,2,1,2,2,1,1,1,,,,,,,,,,,,,,2,50,3,3000,200,8,,2,1,,,,,,3,1,,1,,1,,1,,3,11,,1,7,,,4,7,1,1,1,2,110182,2014,1987,1,1,1,70
1,,,1,,,,,1,1,,,,,,,,2,,1,,2,,5,,,,,1,,,,,1,1,1,3,,5,,4,,9,,7,,2,2,,2,4,2,2,4,1,,,,,,,,1,,,,,,,1,50,,3000,200,5,,5,1,,,,,,1,1,,1,,2,700,1,,6,6,,1,10,43,7,3,13,5,1,2,1,110184,2004,1597,1,1,1,70
1,,,1,,,,,1,,1,,1,1,,1,,2,,1,,4,,4,,,,1,1,1,1,1,1,,,,4,,4,,3,,5,,5,,2,1,1,,,,2,1,1,1,1,1,,,,,1,,1,,,1,,1,80,,3000,200,5,,6,1,1,,,,,2,1,,1,,1,,2,9000,3,12,,1,7,,,5,8,3,1,2,1,110186,2012,1987,1,5,1,70
1,,,1,,,,,1,,1,,,,,,,2,,1,,3,,5,,,,,1,1,1,1,,,,,4,,6,,4,,4,,3,,2,2,,2,,2,2,1,1,,,,,,,,,,,,,,,2,50,3,3000,200,6,,3,1,,,,,,1,1,,1,,1,,1,,4,8,,1,10,44,2,3,13,1,1,2,1,110187,2014,1998,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,1,,5,,,,,,,,,1,1,,,1,,3,,2,,3,,4,,2,2,,2,1,2,1,,,,,,,,,,,,,,,,,2,65,1,3000,200,3,,2,1,,,,,,1,1,,1,,1,,1,,2,3,,1,9,,,3,10,1,1,2,1,110188,2013,1798,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,4,,3,,,,1,1,,1,1,1,1,,,5,,2,,3,,3,,2,,3,2,,2,4,2,2,1,1,,,,,,,,,,,,,,,2,70,3,3000,200,4,,2,1,1,,,,,1,1,,1,,1,,1,,4,5,,1,10,44,4,1,11,1,1,1,2,110189,2015,1798,1,1,1,70
1,4,,1,,,,,1,,,,,,,,,2,,1,,3,,5,,,,,,1,1,1,,,,,3,,3,,2,,2,,2,,2,2,,2,4,,1,,,,,,,,,,,,,,,,,1,50,,3000,200,3,,6,1,,,,,,1,1,,1,,1,,1,,3,1,,1,10,41,5,2,13,3,1,1,2,110190,2007,2378,1,5,1,70
1,,,1,,,,,1,1,,,1,,,,,2,,1,,5,,3,,,,,1,,,,,,,,4,,3,,3,,4,,3,,3,1,1,,,,2,,1,,,,,,,,,,,,,,1,1,76,,3000,200,5,,3,1,1,1,,,,2,1,,1,,1,,2,3600,6,9,,1,10,42,6,1,13,1,1,1,2,110191,2015,1798,1,1,1,70
1,,,1,,,,,1,1,1,,,,,,,2,,2,4,3,,4,,,,,1,1,1,1,1,,,,4,,2,,2,,3,,4,,2,2,,1,4,2,2,1,1,,,,,,,,,,,,,,,2,,3,3000,200,2,,2,1,,,,,,1,1,,1,,1,,1,,5,8,,1,8,,,3,11,3,1,2,1,110192,2014,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,3,,4,,1,1,,,,,,,,,,3,,2,,1,,4,,3,,3,2,,2,1,2,2,,1,,1,,,,,,1,,,,,,,2,55,3,3000,200,4,,4,1,,,,,,2,1,,1,,1,,1,,4,4,,1,10,41,11,1,13,1,1,1,2,110194,2015,1798,1,1,1,70
1,4,,1,,,,,1,,,,,,,,,2,,1,,2,,,,,,1,1,1,,,1,,,,4,,3,,2,,4,,4,,2,2,,2,1,2,2,4,1,,,,,,,,1,,,,,,,1,82,,3000,200,6,,3,1,,,,,,1,1,,1,,1,,1,,5,7,,1,10,42,10,2,11,1,1,1,2,110197,2008,2362,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,2,3,5,,2,,,,1,,,,,,,,,5,,3,,1,,3,,2,,2,1,1,,,,2,,1,,,,,,,,,,,,,,,,,,3000,200,6,,3,1,1,1,,,,6,1,,1,,1,,1,,6,,,1,9,,,2,13,4,1,1,2,110199,2010,1987,1,1,1,70
1,,,1,,,,,,,,,1,,,,,2,,1,,6,,4,,,,,1,,,1,,,,,4,,2,,1,,7,,4,,4,1,1,,,,2,,1,,,,,,,,1,,,,,,,2,113,3,3000,200,3,,,,,,,,,,1,,1,,1,,2,3400,2,12,,1,9,,,,10,,1,1,2,110201,2015,2494,1,6,1,70
1,,,1,,,,,1,1,1,,,,,,,2,,1,,1,,2,,,,1,1,1,,,,,,,3,,2,,2,,3,,5,,2,2,,,,,2,,1,,1,,1,,,,,,,,,,,1,78,,3000,200,3,,2,1,,,,,,1,1,,1,,1,,1,,2,5,,1,10,42,4,3,13,5,1,1,2,110202,2011,1987,1,1,1,70
2,,,1,,,,,1,,,,,,,,,2,,1,,2,,6,,,,,,,,,,1,1,,2,,2,,1,,4,,2,,4,2,,,,,2,,1,,,,,,,,,,,,,,,2,50,2,3000,200,2,,2,1,,,,,,2,1,,1,,1,,1,,,2,,,7,,,2,12,2,1,1,2,110205,2013,1987,1,1,1,70
1,,,1,,,,,1,1,,1,,,,,,2,,2,4,3,,3,,,1,1,1,1,1,1,,,,,5,,5,,3,,2,,2,,3,2,,2,4,2,1,,,,,,,,,,,,,,,,,4,,,3000,200,9,,3,1,,1,,,,2,1,,1,,1,,1,,2,8,,1,9,,,2,7,4,1,1,2,110210,2012,1584,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,4,,5,,,,1,,,,1,1,,,,4,,4,,3,,5,,4,,3,2,,2,1,2,2,1,1,1,1,1,,,,,,,,,,1,,2,53,3,3000,200,3,,1,,,1,,,,1,1,,1,,1,,1,,7,8,,1,9,,,3,11,3,1,2,1,110211,2014,1598,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,4,2,,2,,1,,,,,,,,,1,1,3,,2,,2,,3,,2,,3,2,,2,6,2,2,1,1,,,,,,,,1,,,,,,,1,10,,3000,200,4,,5,1,1,,,,,2,1,,1,,1,,1,,6,4,,1,10,43,5,3,11,1,1,1,2,110214,2002,1584,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,6,1,,5,,,,,1,,,,,1,,,4,,3,,1,,4,,,,1,2,,2,2,2,2,,1,,,,,,,,,,,,,,,,,,3000,200,5,,2,1,,,,,,1,1,,1,,1,,1,,4,7,,2,10,42,7,1,12,3,1,1,2,110216,1999,1587,1,1,1,70
2,,,1,,,,,1,,,,,,,,,2,,1,,2,,3,,,,,1,1,1,1,1,1,1,1,1,,4,,3,,2,,2,,1,2,,2,1,2,2,1,1,,1,,,,,,,,,,,,,2,89,4,3000,200,2,,4,1,,1,1,,,4,1,,1,,1,,1,,5,1,,1,6,,,5,12,2,1,2,1,110217,2006,1998,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,3,,5,,,,1,1,1,1,1,,,,,4,,5,,4,,5,,5,,2,2,,2,1,2,2,1,1,,,,,,,,,,,,,,,2,75,3,3000,200,5,,4,1,,1,,,,1,1,,1,,1,,1,,6,9,,1,8,,,2,13,1,1,1,2,110219,2006,1998,1,1,1,70
1,,,1,,,,,,,,,1,,,,,2,,1,,7,,1,,,,,,,,,,,,,6,,2,,1,,5,,4,,2,1,,,,,2,,1,,,,,,,,,,,,,,,2,50,3,3000,200,8,,6,1,1,,,,,2,1,,1,,2,,1,,5,8,,,1,,,,,,,,,110220,2014,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,3,,1,,,,,1,,,,,1,,,3,,4,,3,,4,,4,,4,2,,2,4,,1,,,,,,,,,,,,,,,,,1,50,,3000,200,3,,6,1,,,,,,1,1,,1,,1,,1,,2,6,,1,9,,,5,11,1,1,1,2,110221,2003,1497,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,5,,2,,,,,1,1,1,1,1,1,,,5,,2,,1,,6,,4,,2,1,2,,,,2,1,1,,,,,,,,1,,,,,,1,2,50,3,3000,200,7,,2,1,,,,,,1,1,,1,,1,,1,,2,10,,1,9,,,3,13,,1,1,2,110222,2010,1798,1,1,1,70
