id,x,y
"1609",121.5225590243,25.0198511065
"1610",121.5093122183,25.0115584517
"1611",121.5634730015,25.0449507180
"1612",121.5223812186,24.9907313840
"1613",121.4688353903,24.9952579404
"1614",121.5386785138,25.0181139436
"1615",121.5391918336,25.0248235506
"1616",121.5437206834,25.0669103970
"1617",121.5372733125,25.0294193880
"1618",121.4531408945,24.9976513143
"1619",121.5138055049,24.9889110209
"1620",121.5135740619,25.0167998385
"1621",121.5206863561,25.0598187535
"1622",121.4768215688,25.0354014824
"1623",121.5728225935,25.0353904204
"1624",121.5541930090,25.0412193955
"1625",121.5191000331,25.0481262522
"1626",121.5159032945,24.9924955762
"1627",121.5722469008,25.0258944468
"1628",121.4521155635,25.0106119251
"1629",121.5557769542,25.0449982473
"1630",121.5677113866,25.0136169398
"1631",121.5269624764,25.0643765576
"1632",121.5428399311,25.0672234452
"1633",121.4803265291,24.9778174938
"1634",121.4749125898,24.9821069587
"1635",121.5417993017,25.0597527741
"1636",121.5343559861,25.0448374478
"1637",121.4884538416,24.9896885622
"1638",121.5070833382,25.0302611247
"1639",121.4388950414,25.0126647376
"1640",121.4332360068,24.9985441123
"1641",121.4303486425,24.9751322734
"1642",121.4828107199,25.0172151090
"1643",121.4377008185,24.9860338241
"1644",121.5256226911,24.9985512317
"1645",121.5850583326,25.0312329824
"1646",121.4525515630,25.0227081086
"1647",121.4912017670,25.0002203001
"1648",121.5578758284,25.0516825800
"1649",121.5791144418,25.0239397773
"1650",121.4899675283,25.0068592484
"1651",121.5153226374,25.0442842465
"1652",121.5828760099,25.0399985659
"1653",121.5730158321,25.0471925993
"1654",121.4726188052,25.0005114294
"1655",121.4596923489,25.0132199645
"1656",121.4920758961,24.9969434323
"1657",121.5466504452,25.0776419479
"1658",121.4920507991,24.9689280568
"1659",121.5184301659,25.0015252313
"1660",121.5293575673,24.9933975755
"1661",121.5478646835,25.0574005844
"1662",121.4831247139,25.0374571050
"1663",121.5179906212,25.0028952099
"1664",121.4953185883,24.9901832784
"1665",121.4693604230,25.0236736643
"1666",121.5023166103,25.0097873040
"1667",121.5647540240,25.0541207002
"1668",121.5359430799,25.0821100929
"1669",121.4787363113,24.9971306795
"1670",121.5609229139,25.0360795011
"1671",121.4276617580,24.9880676439
"1672",121.5581812868,25.0787980194
"1673",121.4877035775,25.0090475525
"1674",121.5421257235,25.0868378517
"1675",121.5322367310,25.0417434183
"1676",121.5019732642,24.9723086417
"1677",121.5553631067,25.0624153778
"1678",121.5460322972,25.0487155344
"1679",121.5709619134,25.0460732938
"1680",121.5364554176,25.0870248410
"1681",121.5405531659,25.0162342097
"1682",121.4613040803,25.0343362286
"1683",121.5655289255,25.0130262158
"1684",121.5026023967,25.0038397519
"1685",121.5264661072,25.0301727129
"1686",121.4496281729,25.0041903404
"1687",121.5388057625,25.0109408581
"1688",121.5730258527,25.0344526974
"1689",121.4910244274,25.0105901644
"1690",121.4896569000,24.9697191323
"1691",121.5772516566,25.0280318813
"1692",121.4509247534,24.9934941009
"1693",121.5773177775,25.0146534032
"1694",121.5390934001,25.0727534539
"1695",121.4519216610,25.0142651837
"1696",121.4796537609,25.0284475353
"1697",121.5388877443,25.0182655277
"1698",121.4812000285,24.9699310755
"1699",121.4781109933,25.0257427998
"1700",121.5075674650,24.9976820909
"1701",121.4869610021,25.0226916493
"1702",121.5471426042,25.0537130548
"1703",121.5307973802,25.0791906952
"1704",121.5488670657,25.0227728776
"1705",121.5766464242,25.0213637865
"1706",121.5468606686,25.0280174728
"1707",121.5356536691,25.0539788971
"1708",121.4368915253,25.0054491646
"1709",121.5165029314,25.0359001764
"1710",121.4811011059,25.0105889911
"1711",121.5613427472,25.0756297792
"1712",121.5514837442,25.0552383128
"1713",121.4703670902,25.0032246163
"1714",121.5207955355,25.0213739704
"1715",121.5249496564,25.0101502558
"1716",121.4894147692,24.9936338441
"1717",121.5701925317,25.0703562467
"1718",121.5315087827,25.0660705983
"1719",121.4664108583,25.0063059030
"1720",121.5694685655,25.0306496548
"1721",121.5122847047,24.9847790741
"1722",121.4805758877,25.0253350245
"1723",121.4936732805,24.9722047551
"1724",121.5146775259,25.0273681628
"1725",121.5206030627,25.0537053744
"1726",121.5277510643,25.0780767985
"1727",121.4662739284,25.0174285798
"1728",121.4853722851,24.9892362831
"1729",121.5015204599,25.0089958344
"1730",121.4329468039,24.9894469986
"1731",121.4819736463,25.0333426591
"1732",121.5018633297,24.9842290854
"1733",121.5372822894,25.0239264459
"1734",121.5289216675,24.9961201859
"1735",121.5600019645,25.0815631808
"1736",121.5852316485,25.0274177549
"1737",121.4586936723,25.0074010790
"1738",121.5204621039,25.0430128309
"1739",121.5608313948,25.0412776661
"1740",121.5103654277,25.0166756707
"1741",121.4633211054,25.0360211218
"1742",121.4485956144,25.0147996413
"1743",121.4578224376,25.0208734424
"1744",121.5192963867,25.0038895573
"1745",121.4806773863,25.0139548861
"1746",121.5654837241,25.0177538812
"1747",121.4851038491,25.0036900105
"1748",121.5566240174,25.0331863061
"1749",121.5430862538,25.0718100608
"1750",121.5316563715,25.0685837574
"1751",121.4534653629,24.9990181755
"1752",121.5510241042,25.0147793998
"1753",121.4954301664,25.0045006192
"1754",121.5096261440,25.0076645707
"1755",121.5340375509,25.0828975106
"1756",121.4855065436,24.9668183877
"1757",121.4471030325,25.0147808103
"1758",121.5315400157,25.0450184476
"1759",121.5020749107,24.9830225275
"1760",121.5727570576,25.0263315020
"1761",121.5661629549,25.0378033894
"1762",121.5343282766,25.0476592590
"1763",121.4715372989,25.0125248958
"1764",121.5661490489,25.0657378675
"1765",121.5435544524,25.0580457964
"1766",121.5512404832,25.0872712381
"1767",121.5625184758,25.0234175815
"1768",121.5682995087,25.0653263392
"1769",121.5214153478,25.0502864311
"1770",121.4680127990,25.0050566416
"1771",121.5820829249,25.0324469035
"1772",121.5709559960,25.0558978170
"1773",121.4469025170,24.9995240156
"1774",121.5619758392,25.0256884215
"1775",121.5494155569,25.0754347153
"1776",121.5434231159,25.0619043880
"1777",121.4853176995,24.9949855730
"1778",121.4965595138,25.0021953861
"1779",121.5112309909,24.9976473509
"1780",121.5680302227,25.0155936229
"1781",121.5617806501,25.0804896482
"1782",121.4649187873,25.0290526636
"1783",121.4566197881,25.0176887072
"1784",121.5616353090,25.0330149837
"1785",121.5448458247,25.0370125576
"1786",121.5193652993,24.9899070854
"1787",121.5199573558,25.0101252459
"1788",121.5079743674,25.0168540077
"1789",121.4508790868,25.0214198372
"1790",121.5452846457,25.0164916878
"1791",121.5167764239,24.9895421962
"1792",121.4515298913,25.0212708398
"1793",121.4294662556,24.9868667010
"1794",121.5217596856,24.9906549295
"1795",121.5845838845,25.0225082375
"1796",121.5666867397,25.0372206140
"1797",121.5115454043,25.0312309494
"1798",121.5496226489,25.0521115425
"1799",121.4694308771,25.0079810764
"1800",121.5625065471,25.0136297277
"1801",121.5737849040,25.0401902350
"1802",121.4976794309,24.9842161401
"1803",121.5041101593,25.0112882943
"1804",121.5329868458,25.0849821399
"1805",121.4781291822,25.0320084079
"1806",121.5770257001,25.0372617999
"1807",121.4630211624,25.0114993581
"1808",121.5602710444,25.0756539122
"1809",121.5876507338,25.0381809762
"1810",121.5796456463,25.0404233374
"1811",121.5186881994,25.0098805739
"1812",121.5705296327,25.0257539147
"1813",121.4716737318,25.0167113763
"1814",121.4873985678,24.9955323229
"1815",121.4832099508,25.0244160375
"1816",121.5331733858,25.0206042863
"1817",121.5393554570,25.0755411687
"1818",121.5765893949,25.0195626715
"1819",121.5632671026,25.0229075506
"1820",121.4767568530,25.0212474381
"1821",121.5053145083,24.9953785114
"1822",121.5396614561,25.0912294671
"1823",121.4658256846,25.0308519122
"1824",121.4563605010,25.0138710264
"1825",121.4932284768,24.9708945572
"1826",121.4295787794,24.9764332514
"1827",121.5572157747,25.0325070991
"1828",121.4636063444,25.0160977383
"1829",121.4996884148,24.9751277093
"1830",121.5329653618,25.0127906533
"1831",121.5816372945,25.0340752637
"1832",121.4663797225,24.9996466560
"1833",121.4288939292,24.9911039653
"1834",121.5429022896,25.0545201466
"1835",121.4538952187,25.0111731309
"1836",121.5148177417,24.9946706022
"1837",121.5616759456,25.0721606081
"1838",121.4475104744,25.0170640967
"1839",121.5613763052,25.0764509433
"1840",121.5686366391,25.0676086473
"1841",121.5711979909,25.0732910454
"1842",121.5337323253,25.0698722263
"1843",121.4401458022,25.0047168221
"1844",121.5447161879,25.0413199471
"1845",121.5332832556,25.0235400312
"1846",121.4406005821,25.0046912347
"1847",121.4612599729,25.0040979625
"1848",121.5168107235,25.0419131523
"1849",121.5072888856,25.0093263584
"1850",121.5158638126,25.0424970729
"1851",121.5553792831,25.0422453097
"1852",121.5293902373,25.0762135467
"1853",121.4540682851,25.0036906998
"1854",121.4389413486,25.0124660580
"1855",121.5188840632,25.0315259401
"1856",121.5258787838,25.0629240423
"1857",121.5599556789,25.0637533539
"1858",121.4885847251,25.0036937082
"1859",121.5498597311,25.0710650345
"1860",121.5606081374,25.0147418431
"1861",121.4464503613,25.0041909964
"1862",121.4751715621,25.0060408083
"1863",121.4860377014,25.0246166770
"1864",121.4992689787,24.9867915113
"1865",121.4900113057,24.9954620117
"1866",121.5040053495,24.9991998959
"1867",121.5316148055,25.0669491979
"1868",121.4401688284,24.9950694011
"1869",121.5516979204,25.0591172492
"1870",121.4741935078,24.9997600934
"1871",121.4827365953,25.0363572542
"1872",121.5376205474,25.0888807382
"1873",121.5182677700,25.0232291456
"1874",121.5461819888,25.0897541300
"1875",121.5012126249,25.0043490521
"1876",121.4503129423,25.0010762178
"1877",121.5600420229,25.0645701873
"1878",121.5151915048,25.0078320518
"1879",121.5822275290,25.0267593126
"1880",121.5706868890,25.0672005909
"1881",121.4904177639,25.0074554547
"1882",121.5449267117,25.0531540827
"1883",121.5391599405,25.0655180987
"1884",121.4567822134,25.0240879646
"1885",121.5689317821,25.0743811600
"1886",121.4806375513,24.9681056782
"1887",121.4564286836,25.0224425075
"1888",121.4362666921,24.9884975186
"1889",121.5533319704,25.0869768931
"1890",121.4627282583,25.0038197550
"1891",121.5312824355,25.0563174045
"1892",121.5589702901,25.0545091932
"1893",121.5279840511,25.0170316072
"1894",121.5176469739,25.0010147553
"1895",121.5218014002,25.0469934826
"1896",121.5230439790,24.9916537172
"1897",121.5510643395,25.0493792916
"1898",121.4607280636,25.0170086698
"1899",121.5215378030,24.9985278102
"1900",121.5033415414,24.9769354040
"1901",121.4893810509,24.9954341303
"1902",121.5414081853,25.0241769554
"1903",121.4671726412,25.0013665404
"1904",121.4353580226,24.9820273870
"1905",121.4491204653,25.0091466600
"1906",121.5470424203,25.0437183681
"1907",121.4839302165,24.9667169866
"1908",121.4547579636,25.0080050818
"1909",121.4837191033,24.9834399256
"1910",121.5527675160,25.0288454862
"1911",121.4789407828,24.9938354383
"1912",121.5105093199,24.9792772911
"1913",121.5322085357,25.0293425231
"1914",121.5068611629,25.0013744846
"1915",121.5217158718,25.0354443173
"1916",121.4857672706,25.0262254433
"1917",121.4848756811,25.0160370764
"1918",121.4583944309,25.0109497302
"1919",121.4507058581,24.9932661983
"1920",121.5173523258,25.0376135877
"1921",121.4384945622,25.0118240502
"1922",121.5879193124,25.0334532966
"1923",121.4613116361,25.0308010619
"1924",121.4817525244,24.9943113302
"1925",121.5713423275,25.0569377223
"1926",121.5289539894,25.0827074537
"1927",121.4892619741,24.9700841829
"1928",121.4922012991,25.0082168012
"1929",121.4707919639,25.0087702175
"1930",121.4909213394,24.9970486816
"1931",121.5719472170,25.0481269431
"1932",121.5125622799,25.0226490621
"1933",121.5367322086,25.0585597051
"1934",121.4755328201,25.0254780595
"1935",121.5773111722,25.0474893688
"1936",121.4856510838,24.9906582831
"1937",121.4743296145,24.9976062092
"1938",121.4779808216,25.0132099381
"1939",121.5042194604,25.0152681666
"1940",121.5188958191,25.0400201556
"1941",121.5105163239,25.0152425380
"1942",121.4769001149,25.0154509569
"1943",121.5063246407,25.0006596547
"1944",121.5803639487,25.0236180117
"1945",121.5565794723,25.0492366052
"1946",121.5385478709,25.0199468702
"1947",121.5348276313,25.0230653174
"1948",121.5280690231,25.0775528675
"1949",121.5778556149,25.0429216788
"1950",121.5686428069,25.0774641715
"1951",121.5504262392,25.0224792896
"1952",121.5142564632,24.9896762671
"1953",121.5559276586,25.0144583244
"1954",121.5132021431,25.0216507591
"1955",121.5389178579,25.0552327673
"1956",121.5231671222,25.0359019901
"1957",121.5596418946,25.0682597579
"1958",121.5894270067,25.0334725417
"1959",121.4554555559,25.0076383753
"1960",121.4354753419,24.9916716656
"1961",121.4530186092,25.0082256013
"1962",121.5267303832,25.0739452381
"1963",121.4406836762,24.9956445417
"1964",121.5728181464,25.0352996937
"1965",121.4604973761,24.9911077378
"1966",121.5641502660,25.0389719602
"1967",121.5259507068,25.0021359847
"1968",121.5321161538,25.0050958821
"1969",121.4570784499,25.0014475644
"1970",121.5497022224,25.0480876545
"1971",121.5277926654,25.0597437265
"1972",121.5313902465,25.0105697893
"1973",121.5708246608,25.0704554977
"1974",121.5284325883,25.0431153478
"1975",121.5385343246,25.0406732282
"1976",121.5036695794,24.9832078895
"1977",121.5096343756,25.0118977701
"1978",121.5258828577,25.0177042899
"1979",121.5415754863,25.0885396098
"1980",121.4572486138,24.9955116079
"1981",121.5176588466,24.9894201775
"1982",121.5488196562,25.0713815752
"1983",121.5122956167,24.9930034431
"1984",121.5591708856,25.0575026897
"1985",121.5062601932,25.0042753506
"1986",121.5379132684,25.0519826027
"1987",121.5156530869,25.0200800884
"1988",121.5544852150,25.0490332140
"1989",121.4554372505,25.0177380234
"1990",121.4493950897,25.0035307677
"1991",121.5587696363,25.0683261095
"1992",121.5452447619,25.0669278664
"1993",121.5171484846,25.0451607230
"1994",121.4815150007,24.9649819733
"1995",121.5324230652,25.0637306459
"1996",121.4372828287,24.9932816389
"1997",121.5342331580,25.0112393792
"1998",121.5553439498,25.0718327296
"1999",121.5426629050,25.0627645748
"2000",121.5295797090,25.0644158095
"2001",121.4624560687,25.0202310822
"2002",121.4833178226,25.0011505721
"2003",121.5093929918,25.0371541752
"2004",121.5131604079,24.9980075129
"2005",121.5377714058,25.0423028656
"2006",121.5163135448,24.9893552672
"2007",121.4506041052,25.0169275440
"2008",121.5341308426,25.0457512216
"2009",121.5130837167,24.9810137872
"2010",121.5798435354,25.0441597308
"2011",121.5673740088,25.0450136765
"2012",121.4948953939,24.9699745020
"2013",121.5657852668,25.0170911115
"2014",121.4398604443,24.9963146437
"2015",121.5779284400,25.0318292833
"2016",121.4425180354,25.0099113874
"2017",121.5573354182,25.0736892208
"2018",121.5661894613,25.0659613504
"2019",121.4783501993,25.0020542400
"2020",121.5644825127,25.0237200566
"2021",121.5418062506,25.0599489297
"2022",121.5188693030,25.0126901534
"2023",121.5706152809,25.0718077363
"2024",121.5462578087,25.0581894932
"2025",121.5526649051,25.0389231034
"2026",121.5261647032,25.0693193582
"2027",121.4870075230,25.0258117917
"2028",121.5168303536,25.0377530475
"2029",121.4688997277,25.0059217703
"2030",121.4956533399,24.9973915496
"2031",121.4589061075,25.0296456322
"2032",121.5566001494,25.0586342029
"2033",121.5430929236,25.0380264048
"2034",121.5801660016,25.0379194179
"2035",121.4806930111,24.9699579182
"2036",121.4711240557,25.0313805171
"2037",121.5272671677,25.0736081296
"2038",121.4600485447,25.0172294190
"2039",121.5299982090,25.0792893677
"2040",121.5752301224,25.0327522199
"2041",121.5517611243,25.0475008296
"2042",121.5407440233,25.0864887474
"2043",121.4724908465,25.0330728500
"2044",121.4749736291,25.0359518520
"2045",121.5692560599,25.0642218124
"2046",121.5656078303,25.0578575146
"2047",121.5153522812,25.0046484601
"2048",121.4394137620,25.0132513848
"2049",121.4864291290,25.0113855499
"2050",121.5229330577,25.0766702372
"2051",121.5060003457,24.9985379529
"2052",121.4963505876,24.9823410045
"2053",121.4661743812,24.9929134242
"2054",121.4814543083,25.0190580762
"2055",121.4348711593,24.9984726802
"2056",121.5395686263,25.0172347001
"2057",121.4621566980,24.9999003557
"2058",121.5651735147,25.0549574282
"2059",121.5447828521,25.0213299923
"2060",121.5073040811,25.0176680594
"2061",121.5269226197,25.0101529446
"2062",121.5197691832,25.0153260926
"2063",121.5385701289,25.0891376764
"2064",121.5281830384,25.0417792405
"2065",121.5876009460,25.0314061742
"2066",121.4505472981,25.0028567191
"2067",121.5289601021,25.0507988318
"2068",121.5064079979,25.0023407266
"2069",121.5155462740,24.9993788063
"2070",121.5512601456,25.0148884818
"2071",121.5410779967,25.0534172864
"2072",121.4775319982,25.0094862943
"2073",121.5598615001,25.0328391091
"2074",121.5570786207,25.0468550595
"2075",121.5393857899,25.0174235236
"2076",121.5702971440,25.0485654656
"2077",121.5112829961,24.9848694886
"2078",121.4968701061,25.0019988836
"2079",121.5207570300,25.0525977920
"2080",121.4301003147,24.9800463034
"2081",121.5240025252,25.0127013855
"2082",121.5413843517,25.0333883440
"2083",121.5492182492,25.0403868677
"2084",121.5380932905,25.0482127701
"2085",121.5586316236,25.0389887206
"2086",121.5139088689,24.9971276785
"2087",121.4844664505,24.9904763893
"2088",121.5140315155,24.9950317000
"2089",121.5614119335,25.0211296573
"2090",121.5723042653,25.0258531743
"2091",121.5289949726,25.0759402350
"2092",121.5424583091,25.0432525976
"2093",121.5173257701,25.0016505061
"2094",121.5480396330,25.0599836466
"2095",121.5703708352,25.0581489817
"2096",121.5553662265,25.0718376057
"2097",121.5617154658,25.0155897261
"2098",121.5524358225,25.0677454306
"2099",121.4775387930,24.9984444621
"2100",121.4363216514,24.9983141335
"2101",121.4835276121,24.9669485080
"2102",121.5619149461,25.0732327394
"2103",121.5325369452,25.0021557288
"2104",121.5303450158,25.0615911843
"2105",121.5560377157,25.0782242125
"2106",121.5716128633,25.0475150297
"2107",121.4556083601,25.0087305004
"2108",121.5632088869,25.0556748247
"2109",121.5586997875,25.0539734546
"2110",121.5243362294,25.0180349685
"2111",121.5506585890,25.0232762763
"2112",121.4975256718,24.9799801032
"2113",121.5718890350,25.0286194856
"2114",121.5733472244,25.0255725580
"2115",121.5317248678,25.0531316408
"2116",121.5259297785,25.0600697388
"2117",121.5533221648,25.0114200763
"2118",121.5618178246,25.0375463600
"2119",121.5580344111,25.0479959205
"2120",121.4727907279,25.0052110585
"2121",121.4873423118,25.0211028590
"2122",121.4777264679,25.0179696551
"2123",121.5141714013,24.9908893670
"2124",121.4645231529,25.0152424620
"2125",121.4429128551,24.9948613980
"2126",121.4596348205,25.0020227126
"2127",121.4266981845,24.9900698495
"2128",121.4446426370,25.0178966620
"2129",121.5275220157,25.0155379868
"2130",121.5301302290,24.9989709520
"2131",121.5488164334,25.0329409108
"2132",121.4783116968,25.0107410783
"2133",121.4671194300,25.0335468644
"2134",121.5431538431,25.0104672060
"2135",121.4578838907,25.0305714776
"2136",121.5561992289,25.0438975496
"2137",121.5228476941,25.0175947560
"2138",121.5858408362,25.0303697217
"2139",121.5368712125,25.0516579455
"2140",121.5173136646,25.0163640117
"2141",121.5292854324,25.0050445432
"2142",121.5020711638,24.9883940509
"2143",121.5262268269,25.0632539928
"2144",121.4844244577,24.9827798705
"2145",121.4459727831,25.0156668345
"2146",121.5443623704,25.0531876565
"2147",121.5844751870,25.0349623899
"2148",121.5488665983,25.0701219975
"2149",121.4846541932,24.9743627562
"2150",121.5243747238,25.0677825647
"2151",121.5190293167,25.0239280619
"2152",121.4832768213,25.0390118806
"2153",121.4330333992,24.9838613434
"2154",121.5144847133,25.0157175858
"2155",121.5308845154,25.0341064763
"2156",121.5114793585,25.0091000539
"2157",121.4851812093,25.0053933712
"2158",121.5181105339,25.0039608326
"2159",121.5284434022,25.0161963374
"2160",121.5468461950,25.0199466358
"2161",121.4893263398,24.9876038371
"2162",121.5543173683,25.0432820462
"2163",121.5489020529,25.0700080615
"2164",121.4937477922,24.9908196012
"2165",121.4743250825,25.0353872851
"2166",121.5403075235,25.0737441842
"2167",121.4474229269,25.0116463876
"2168",121.5550834729,25.0259298356
"2169",121.5015817534,25.0030645285
"2170",121.4869857455,25.0235934861
"2171",121.4722681563,25.0097898131
"2172",121.4527825993,24.9951411104
"2173",121.5452650260,25.0744799324
"2174",121.4545729021,25.0146862671
"2175",121.5094194922,24.9984960335
"2176",121.4915093868,24.9687805678
"2177",121.5750626009,25.0369751413
"2178",121.5461842034,25.0668758008
"2179",121.4481758225,25.0173271343
"2180",121.5114705935,25.0427562736
"2181",121.4705928945,25.0008294335
"2182",121.5425110318,25.0422388852
"2183",121.5455380476,25.0096187051
"2184",121.5696470230,25.0663961383
"2185",121.4801079244,24.9826099566
"2186",121.5242534931,25.0418915977
"2187",121.5767360441,25.0466814140
"2188",121.4893884325,25.0082432925
"2189",121.5712179177,25.0761600582
"2190",121.4807003371,24.9865062359
"2191",121.5814563636,25.0189934269
"2192",121.5151483062,24.9959376575
"2193",121.4774772015,24.9836521163
"2194",121.4516564364,25.0221449190
"2195",121.5190023801,25.0642237773
"2196",121.5053047024,24.9887154053
"2197",121.4507678565,25.0217054023
"2198",121.4442601277,25.0062115176
"2199",121.4822093903,25.0082708656
"2200",121.4610732847,25.0034296554
"2201",121.4931575553,25.0074860600
"2202",121.4798446923,24.9861281069
"2203",121.4540708762,25.0035832945
"2204",121.4536335261,25.0222126711
"2205",121.4293894479,24.9890440489
"2206",121.5450652303,25.0119309954
"2207",121.4327311689,24.9931731376
"2208",121.5473951114,25.0335410832
"2209",121.5057433335,24.9933097143
"2210",121.4462970527,25.0032463764
"2211",121.5487518284,25.0901285117
"2212",121.4885502725,25.0019192276
"2213",121.5684446023,25.0231073527
"2214",121.5329943216,25.0750250763
"2215",121.5686101639,25.0303835563
"2216",121.4819007101,25.0039299537
"2217",121.5705177350,25.0478036731
"2218",121.5861665968,25.0282768692
"2219",121.4868982774,25.0065172089
"2220",121.4438286626,24.9918957382
"2221",121.5641097904,25.0183312323
"2222",121.5369704153,25.0889108854
"2223",121.4789257120,25.0251653658
"2224",121.5258464957,25.0622897123
"2225",121.5726178268,25.0484566054
"2226",121.5654104410,25.0478536777
"2227",121.4865911579,24.9797032164
"2228",121.4405032361,24.9930878804
"2229",121.4569014310,24.9936044602
"2230",121.5126924577,25.0412996660
"2231",121.4793970178,25.0097049007
"2232",121.5111870130,25.0434737148
"2233",121.5297806741,25.0168686277
"2234",121.4515334529,25.0284794860
"2235",121.5394663653,25.0302014139
"2236",121.5319591497,25.0092471204
"2237",121.5241143183,25.0131269133
"2238",121.5709401786,25.0197405835
"2239",121.4542861278,25.0018193838
"2240",121.4901963272,25.0018739934
"2241",121.5537155070,25.0710256804
"2242",121.5615108780,25.0689913593
"2243",121.5507334072,25.0754781782
